approach,t,mean,q25,q75
A_flow_map,3.656,49.054203932372715,2.3088092766167945,100.0
A_flow_map,3.66,49.046267425335564,2.3008368259054044,100.0
A_flow_map,3.664,49.038540763286335,2.2924680212039714,100.0
A_flow_map,3.668,49.03101366096682,2.2837030081551157,100.0
A_flow_map,3.672,49.023674813803765,2.27454210125982,100.0
A_flow_map,3.676,49.0165120376315,2.264985790831121,100.0
A_flow_map,3.68,49.00951239179082,2.2550347513389686,100.0
A_flow_map,3.684,49.002662286314724,2.2610260715497863,100.0
A_flow_map,3.688,48.99594757615988,2.269412712257611,100.0
A_flow_map,3.692,48.98935364689306,2.277451544811233,100.0
A_flow_map,3.696,48.98286549681493,2.2851436723203857,100.0
A_flow_map,3.7,48.97646782024493,2.292490340769932,100.0
A_flow_map,3.704,48.97014509575074,2.2994929374563693,100.0
A_flow_map,3.708,48.963881681706944,2.3061529907169542,100.0
A_flow_map,3.712,48.957661919966064,2.312472170962858,100.0
A_flow_map,3.716,48.95147024686672,2.318452293036566,100.0
A_flow_map,3.72,48.945291309489214,2.324095319922944,100.0
A_flow_map,3.724,48.939110084129176,2.3294033678529926,100.0
A_flow_map,3.728,48.93291199345363,2.3343787128493947,100.0
A_flow_map,3.732,48.926683018716886,2.3390237987735927,100.0
A_flow_map,3.736,48.92040980368613,2.3477453460781295,100.0
A_flow_map,3.74,48.91407974746424,2.365476316917551,100.0
A_flow_map,3.744,48.907681084100105,2.382904235960356,100.0
A_flow_map,3.748,48.9012029476489,2.4000173335620882,100.0
A_flow_map,3.7520000000000002,48.89463542210672,2.416805412839139,100.0
A_flow_map,3.7560000000000002,48.88796957633893,2.433259732856112,100.0
A_flow_map,3.7600000000000002,48.88119748470906,2.449372891056372,100.0
A_flow_map,3.7640000000000002,48.874312234578454,2.465138707182104,100.0
A_flow_map,3.7680000000000002,48.86730792217837,2.4805521104337607,100.0
A_flow_map,3.7720000000000002,48.860179638564,2.495609031183373,100.0
A_flow_map,3.7760000000000002,48.852923447455325,2.510306298182289,100.0
A_flow_map,3.7800000000000002,48.84553635677155,2.5246415418891375,100.0
A_flow_map,3.7840000000000003,48.83801628559193,2.538613104284289,100.0
A_flow_map,3.7880000000000003,48.83036202814655,2.5522199553274856,100.0
A_flow_map,3.7920000000000003,48.82257321627193,2.5654616160500723,100.0
A_flow_map,3.7960000000000003,48.81465028157586,2.5783380881463427,100.0
A_flow_map,3.8000000000000003,48.806594418353605,2.590849789834304,100.0
A_flow_map,3.8040000000000003,48.7984075480949,2.6029974976891914,100.0
A_flow_map,3.8080000000000003,48.79009228622341,2.6147822941084726,100.0
A_flow_map,3.8120000000000003,48.78165191152091,2.6262055200405046,100.0
A_flow_map,3.8160000000000003,48.773090338509206,2.637268732596635,100.0
A_flow_map,3.8200000000000003,48.764412092890694,2.6479736671651675,100.0
A_flow_map,3.8240000000000003,48.75562228998196,2.6583222036524985,100.0
A_flow_map,3.8280000000000003,48.74672661590798,2.668316336489649,100.0
A_flow_map,3.8320000000000003,48.737731311151606,2.67795814805953,100.0
A_flow_map,3.8360000000000003,48.7286431558675,2.6872497852201387,100.0
A_flow_map,3.84,48.71946945616561,2.6961934386203494,100.0
A_flow_map,3.844,48.71021803033976,2.704791324527094,100.0
A_flow_map,3.848,48.70089719375968,2.7130456689049844,100.0
A_flow_map,3.852,48.69151574085929,2.720958693511103,100.0
A_flow_map,3.856,48.682082922348584,2.728532603788689,100.0
A_flow_map,3.86,48.67260841546651,2.7357695783633105,100.0
A_flow_map,3.864,48.66310228480712,2.7426717599638177,100.0
A_flow_map,3.868,48.65357493103941,2.7492412476077916,100.0
A_flow_map,3.872,48.64403702476471,2.75548008990731,100.0
A_flow_map,3.876,48.63449942289764,2.761390279365687,100.0
A_flow_map,3.88,48.62497306541361,2.766973747549348,100.0
A_flow_map,3.884,48.61546885116597,2.7722323610313704,100.0
A_flow_map,3.888,48.6059974928083,2.777167918014388,100.0
A_flow_map,3.892,48.59656935266834,2.7817821455506793,100.0
A_flow_map,3.896,48.58719426362673,2.7860766972863704,100.0
A_flow_map,3.9,48.57788134145077,2.790053151664907,100.0
A_flow_map,3.904,48.568638797293694,2.7937130105322887,100.0
A_flow_map,3.908,48.55947376077379,2.797057698093173,100.0
A_flow_map,3.912,48.55039212476725,2.8000885601728647,100.0
A_flow_map,3.916,48.5413984224544,2.802806863745465,100.0
A_flow_map,3.92,48.53249574514141,2.8052137966931814,100.0
A_flow_map,3.924,48.52368570611954,2.8052749587324883,100.0
A_flow_map,3.928,48.51496845178789,2.807644831592026,100.0
A_flow_map,3.932,48.50634271711026,2.814378199173325,100.0
A_flow_map,3.936,48.49780591888117,2.8201532092360506,100.0
A_flow_map,3.94,48.489354277778304,2.8261515851972105,100.0
A_flow_map,3.944,48.48098295904647,2.8323007075532924,100.0
A_flow_map,3.948,48.47268622186573,2.8380736501093935,100.0
A_flow_map,3.952,48.464457568733124,2.84347549923211,100.0
A_flow_map,3.956,48.45628988812804,2.849548856229143,100.0
A_flow_map,3.96,48.448175585913475,2.8562409677260816,100.0
A_flow_map,3.964,48.44010670299763,2.862551352683792,100.0
A_flow_map,3.968,48.432075018508044,2.8684856316385288,100.0
A_flow_map,3.972,48.424072139005034,2.8740492354461695,100.0
A_flow_map,3.976,48.41608957507047,2.879247407270414,100.0
A_flow_map,3.98,48.40811880701197,2.884085204907525,100.0
A_flow_map,3.984,48.40015134151012,2.888567503383268,100.0
A_flow_map,3.988,48.392178760908095,2.8926989977662645,100.0
A_flow_map,3.992,48.38419276658712,2.8964842061493883,100.0
A_flow_map,3.996,48.376185217560625,2.899927472757412,100.0
A_flow_map,4.0,48.368148165107606,2.9030329711448353,100.0
A_flow_map,4.0040000000000004,48.360073883984185,2.9058047074528663,100.0
A_flow_map,4.008,48.35195490052135,2.9082465236988986,100.0
A_flow_map,4.0120000000000005,48.34378401774496,2.9103621010757204,100.0
A_flow_map,4.016,48.33555433753678,2.9121549632410058,100.0
A_flow_map,4.0200000000000005,48.32725927979138,2.913628479580626,100.0
A_flow_map,4.024,48.31889259850038,2.9147858684318404,100.0
A_flow_map,4.0280000000000005,48.31044839470544,2.915630200254707,100.0
A_flow_map,4.032,48.301921126293976,2.9161644007419714,100.0
A_flow_map,4.0360000000000005,48.29330561465761,2.9163912538594134,100.0
A_flow_map,4.04,48.28459704828623,2.9163134048101007,100.0
A_flow_map,4.0440000000000005,48.27579098342335,2.91593336291729,100.0
A_flow_map,4.048,48.26688334195718,2.9152535044218393,100.0
A_flow_map,4.0520000000000005,48.25787040676323,2.9142760751909558,100.0
A_flow_map,4.056,48.2487488147469,2.9130031933359595,100.0
A_flow_map,4.0600000000000005,48.23951554785706,2.9114368517374736,100.0
A_flow_map,4.064,48.23016792235511,2.9095789204770908,100.0
A_flow_map,4.0680000000000005,48.22070357662785,2.9074311491751006,100.0
A_flow_map,4.072,48.211120457829416,2.904995169234386,100.0
A_flow_map,4.0760000000000005,48.20141680762741,2.9038277788149696,100.0
A_flow_map,4.08,48.19159114731319,2.9034302098746663,100.0
A_flow_map,4.0840000000000005,48.18164226251803,2.9027433365814796,100.0
A_flow_map,4.088,48.17156918775571,2.90176835739777,100.0
A_flow_map,4.0920000000000005,48.16137119098976,2.9005063833134184,100.0
A_flow_map,4.096,48.15104775840169,2.8989584393707233,100.0
A_flow_map,4.1,48.140598579514275,2.8971254661218033,100.0
A_flow_map,4.104,48.130023532803705,2.8950083210192754,100.0
A_flow_map,4.108,48.11932267191563,2.8926077797410934,100.0
A_flow_map,4.112,48.10849621258296,2.8899245374506193,100.0
A_flow_map,4.116,48.09754452032904,2.886959209993081,100.0
A_flow_map,4.12,48.086468099027286,2.883712335029721,100.0
A_flow_map,4.124,48.075267580378686,2.88018437311103,100.0
A_flow_map,4.128,48.06394371436078,2.8763757086906017,100.0
A_flow_map,4.132,48.05249736069656,2.8722866510812075,100.0
A_flow_map,4.136,48.04092948138868,2.867917435354859,100.0
A_flow_map,4.14,48.02924113436295,2.865541678535923,100.0
A_flow_map,4.144,48.01743346826633,2.863855798994878,100.0
A_flow_map,4.148,48.00550771846695,2.8618718544262647,100.0
A_flow_map,4.152,47.99346520430756,2.859589854591477,100.0
A_flow_map,4.156,47.981307327670216,2.8570097797319995,100.0
A_flow_map,4.16,47.96903557291582,2.8541315809439327,100.0
A_flow_map,4.164,47.95665150827075,2.85095518053636,100.0
A_flow_map,4.168,47.944156788740685,2.847480472374431,100.0
A_flow_map,4.172,47.93155316064125,2.8437073222082057,100.0
A_flow_map,4.176,47.918842467843305,2.8396355679884677,100.0
A_flow_map,4.18,47.90602665983944,2.8352650201709464,100.0
A_flow_map,4.184,47.89310780174428,2.8305954620105687,100.0
A_flow_map,4.188,47.88008808634605,2.825626649847614,100.0
A_flow_map,4.192,47.86696984832656,2.820358313387868,100.0
A_flow_map,4.196,47.853755580761785,2.8147901559791535,100.0
A_flow_map,4.2,47.84044795400133,2.8089218548869086,100.0
A_flow_map,4.204,47.82704983700045,2.8027530615717837,100.0
A_flow_map,4.208,47.81356432113874,2.796283401972569,100.0
A_flow_map,4.212,47.7999947464986,2.7895124767981616,100.0
A_flow_map,4.216,47.78634473049125,2.78243986183267,100.0
A_flow_map,4.22,47.77261819859676,2.775065108258192,100.0
A_flow_map,4.224,47.7588194168224,2.7673877430003317,100.0
A_flow_map,4.228,47.744953025267996,2.759407269102022,100.0
A_flow_map,4.232,47.7310240719099,2.7511231661318276,100.0
A_flow_map,4.236,47.717038045365754,2.742534890633575,100.0
A_flow_map,4.24,47.70300090497598,2.733641876624848,100.0
A_flow_map,4.244,47.68891910603377,2.7282099503840245,100.0
A_flow_map,4.248,47.67479961742526,2.7243876474294457,100.0
A_flow_map,4.252,47.66064992833511,2.7202360553400533,100.0
A_flow_map,4.256,47.646478040083935,2.7157556314506683,100.0
A_flow_map,4.26,47.6322924386813,2.7109468207143,100.0
A_flow_map,4.264,47.61810204343001,2.705810055436907,100.0
A_flow_map,4.268,47.603916127069866,2.7003457551134327,100.0
A_flow_map,4.272,47.589744203697926,2.6945543263641016,100.0
A_flow_map,4.276,47.57559588223961,2.6884361629706732,100.0
A_flow_map,4.28,47.5614806857077,2.6828700568063835,100.0
A_flow_map,4.284,47.5474078398878,2.6842307175413613,100.0
A_flow_map,4.288,47.533386039232035,2.6852333208422063,100.0
A_flow_map,4.292,47.51942320217351,2.6858791155823725,100.0
A_flow_map,4.296,47.50552623207151,2.686169307345602,100.0
A_flow_map,4.3,47.49170080268161,2.6861050580568877,100.0
A_flow_map,4.304,47.477951187571975,2.685687485733276,100.0
A_flow_map,4.308,47.46428015073061,2.6849176643499164,100.0
A_flow_map,4.312,47.45068891072745,2.6837966238175697,100.0
A_flow_map,4.316,47.437177183839935,2.6823253500686057,100.0
A_flow_map,4.32,47.42374330369163,2.6805047852492807,100.0
A_flow_map,4.324,47.41038440758992,2.6783358280168565,100.0
A_flow_map,4.328,47.39709667412812,2.6680774002147207,100.0
A_flow_map,4.332,47.38387559350643,2.6560187137490807,100.0
A_flow_map,4.336,47.37071625156974,2.64371085586287,100.0
A_flow_map,4.34,47.357613610343286,2.6311523819021505,100.0
A_flow_map,4.344,47.34456277110767,2.6183418174596484,100.0
A_flow_map,4.348,47.331559209942135,2.6052776593233933,100.0
A_flow_map,4.352,47.3185989794497,2.5919583765590133,100.0
A_flow_map,4.356,47.30567887356475,2.5783824117395855,100.0
A_flow_map,4.36,47.29279655469613,2.564548182338259,100.0
A_flow_map,4.364,47.27995064395895,2.5504540823002766,100.0
A_flow_map,4.368,47.26714077602388,2.5360984838125917,100.0
A_flow_map,4.372,47.25436762038294,2.5214797392910024,100.0
A_flow_map,4.376,47.24163287083917,2.5065961836066184,100.0
A_flow_map,4.38,47.22893920502302,2.4914461365755765,100.0
A_flow_map,4.384,47.216290215933604,2.4760279057382095,100.0
A_flow_map,4.388,47.20369031806321,2.4603397894564316,100.0
A_flow_map,4.392,47.19114463167149,2.4443800803608973,100.0
A_flow_map,4.396,47.17865885020819,2.428147069182585,100.0
A_flow_map,4.4,47.166239097579194,2.4116390490068813,100.0
A_flow_map,4.404,47.153891783612494,2.3948543199920103,100.0
A_flow_map,4.408,47.14162346729197,2.377791194597836,100.0
A_flow_map,4.412,47.129440737634454,2.3604480033756605,100.0
A_flow_map,4.416,47.117350121108245,2.342823101374781,100.0
A_flow_map,4.42,47.10535802204971,2.3249148752271775,100.0
A_flow_map,4.424,47.09347069875401,2.306721750977996,100.0
A_flow_map,4.428,47.08169427324789,2.2882422027363947,100.0
A_flow_map,4.432,47.070034767911984,2.2694747622290157,100.0
A_flow_map,4.436,47.058498157930664,2.2504180293468297,100.0
A_flow_map,4.44,47.047090425764786,2.231070683785546,100.0
A_flow_map,4.444,47.03581760300345,2.2114314978902248,100.0
A_flow_map,4.448,47.024685786290135,2.1914993508263048,100.0
A_flow_map,4.452,47.01370111745331,2.177517249820542,100.0
A_flow_map,4.456,47.00286972314028,2.169392021558938,100.0
A_flow_map,4.46,46.99219761553878,2.1609088877571168,100.0
A_flow_map,4.464,46.98169056234777,2.152065453722841,100.0
A_flow_map,4.468,46.9713539400261,2.142859712390864,100.0
A_flow_map,4.472,46.961192588438976,2.133290017780572,100.0
A_flow_map,4.476,46.95121068638654,2.1233550647590684,100.0
A_flow_map,4.48,46.94141166554907,2.125913348488986,100.0
A_flow_map,4.484,46.93179817513989,2.1371336678087394,100.0
A_flow_map,4.488,46.92237210175468,2.147892844429657,100.0
A_flow_map,4.492,46.91313463990876,2.158193147598073,100.0
A_flow_map,4.496,46.904086400240594,2.168037218216229,100.0
A_flow_map,4.5,46.89522753592435,2.1774280262970045,100.0
A_flow_map,4.5040000000000004,46.88655786460566,2.186368835984899,100.0
A_flow_map,4.508,46.8780769636319,2.1948631775737315,100.0
A_flow_map,4.5120000000000005,46.86978422032024,2.2029148260365443,100.0
A_flow_map,4.516,46.861678825820015,2.2105277856634697,100.0
A_flow_map,4.5200000000000005,46.85375970978465,2.217706280479163,100.0
A_flow_map,4.524,46.8460254223926,2.224454750183158,100.0
A_flow_map,4.5280000000000005,46.83847397896492,2.2132892399645767,100.0
A_flow_map,4.532,46.831102689224714,2.1943306927468464,100.0
A_flow_map,4.5360000000000005,46.82390799697163,2.175018338562969,100.0
A_flow_map,4.54,46.81688535581575,2.1553534895212585,100.0
A_flow_map,4.5440000000000005,46.8100291624783,2.135337850039532,100.0
A_flow_map,4.548,46.803332761668415,2.1149735645924417,100.0
A_flow_map,4.5520000000000005,46.79678852707315,2.094263270329238,100.0
A_flow_map,4.556,46.7903880133642,2.0772966152404635,100.0
A_flow_map,4.5600000000000005,46.7841221660887,2.0699646827401756,100.0
A_flow_map,4.564,46.77798157111526,2.062290768052775,100.0
A_flow_map,4.5680000000000005,46.77195672341441,2.0542709273478064,100.0
A_flow_map,4.572,46.76603829605639,2.0459017930123795,100.0
A_flow_map,4.5760000000000005,46.76021739356416,2.037180560766132,100.0
A_flow_map,4.58,46.754485778116035,2.0281049807768357,100.0
A_flow_map,4.5840000000000005,46.7488360615868,2.018673352739195,100.0
A_flow_map,4.588,46.743261860353265,2.0088845249050538,100.0
A_flow_map,4.5920000000000005,46.737757912789775,1.99873789708037,100.0
A_flow_map,4.596,46.73232016134081,1.988233427632676,100.0
A_flow_map,4.6000000000000005,46.72694580206967,1.977371644582103,100.0
A_flow_map,4.604,46.721633304840516,1.9787089539872114,100.0
A_flow_map,4.6080000000000005,46.71638240702647,1.9915174835068985,100.0
A_flow_map,4.612,46.71119408307595,2.0039572036867837,100.0
A_flow_map,4.616,46.70607049161023,2.0160262415572703,100.0
A_flow_map,4.62,46.70101490113225,2.0402315935699535,100.0
A_flow_map,4.624,46.696031595024834,2.0645057475775306,100.0
A_flow_map,4.628,46.69112575639078,2.0883662282212203,100.0
A_flow_map,4.632,46.686303333477134,2.1118103783136926,100.0
A_flow_map,4.636,46.68157088691443,2.1348362237094256,100.0
A_flow_map,4.64,46.676935420716624,2.157442400272298,100.0
A_flow_map,4.644,46.6724041998029,2.1796280877802183,100.0
A_flow_map,4.648,46.66798455756253,2.2013929501452747,100.0
A_flow_map,4.652,46.663683697544535,2.2227370813734595,100.0
A_flow_map,4.656,46.6595084936324,2.2436609567329286,100.0
A_flow_map,4.66,46.65546529308254,2.2641653886432453,100.0
A_flow_map,4.664,46.651559726708385,2.2842514868394774,100.0
A_flow_map,4.668,46.64779653050175,2.3039206224041795,100.0
A_flow_map,4.672,46.644179383312924,2.3231743952968418,100.0
A_flow_map,4.676,46.6407107659422,2.342014605044351,100.0
A_flow_map,4.68,46.63739184798382,2.3604432242873896,100.0
A_flow_map,4.684,46.63422240961377,2.3784623749064764,100.0
A_flow_map,4.688,46.63120080568257,2.3960743064777357,100.0
A_flow_map,4.692,46.62832397845333,2.4132813768325105,100.0
A_flow_map,4.696,46.625587522864066,2.430086034516827,100.0
A_flow_map,4.7,46.62298580444844,2.446490802966545,100.0
A_flow_map,4.704,46.62051212559131,2.462498266232039,100.0
A_flow_map,4.708,46.61815893145465,2.478111056102487,100.0
A_flow_map,4.712,46.61591804351433,2.4933318404945664,100.0
A_flow_map,4.716,46.613780906783504,2.508163312983598,100.0
A_flow_map,4.72,46.61173883665067,2.5226081833671357,100.0
A_flow_map,4.724,46.609783252623494,2.5366691691617813,100.0
A_flow_map,4.728,46.607905888666025,2.550348987943698,100.0
A_flow_map,4.732,46.60609897266403,2.563650350452038,100.0
A_flow_map,4.736,46.604355370334346,2.576575954382365,100.0
A_flow_map,4.74,46.60266869124534,2.58912847880424,100.0
A_flow_map,4.744,46.60103335636887,2.601310579143488,100.0
A_flow_map,4.748,46.59944462773762,2.6131248826754336,100.0
A_flow_map,4.752,46.59789860146495,2.624573984480541,100.0
A_flow_map,4.756,46.59639216579303,2.6356604438185327,100.0
A_flow_map,4.76,46.59492292619306,2.6441444702996018,100.0
A_flow_map,4.764,46.59348910005371,2.6428990087689828,100.0
A_flow_map,4.768,46.592089384313155,2.6412875078113793,100.0
A_flow_map,4.772,46.59072280058661,2.639309321686911,100.0
A_flow_map,4.776,46.58938852386998,2.636963692011439,100.0
A_flow_map,4.78,46.5880857025931,2.63208265813907,100.0
A_flow_map,4.784,46.58681327935982,2.6269807657374957,100.0
A_flow_map,4.788,46.585569822777444,2.617248149073392,100.0
A_flow_map,4.792,46.58435338097117,2.6064368594959513,100.0
A_flow_map,4.796,46.58316136642705,2.59529767156542,100.0
A_flow_map,4.8,46.581990479637405,2.583828190058753,100.0
A_flow_map,4.804,46.5808366758206,2.578889248252015,100.0
A_flow_map,4.808,46.57969517518189,2.574890950480239,100.0
A_flow_map,4.812,46.57856051335866,2.570698961154634,100.0
A_flow_map,4.816,46.577426625443636,2.57690646907015,100.0
A_flow_map,4.82,46.57628695476182,2.5827379280425826,100.0
A_flow_map,4.824,46.5751345766122,2.5881953287306043,100.0
A_flow_map,4.828,46.57396232743591,2.593280535340482,100.0
A_flow_map,4.832,46.572762931094005,2.5979952867857308,100.0
A_flow_map,4.836,46.57152911576754,2.6023411981529385,100.0
A_flow_map,4.84,46.570253717056154,2.6063197624588472,100.0
A_flow_map,4.844,46.56892976483472,2.609932352689804,100.0
A_flow_map,4.848,46.56755055311891,2.6131802241205015,100.0
A_flow_map,4.852,46.56610969348545,2.6160645169145784,100.0
A_flow_map,4.856,46.56460115347334,2.6185862590152995,100.0
A_flow_map,4.86,46.5630192819019,2.6207463693401847,100.0
A_flow_map,4.864,46.56135882325262,2.6225456612992275,100.0
A_flow_map,4.868,46.55961492325671,2.623984846662366,100.0
A_flow_map,4.872,46.55778312768362,2.625064539808144,100.0
A_flow_map,4.876,46.555859376100585,2.62578526239219,100.0
A_flow_map,4.88,46.553839992114476,2.6261474484813188,100.0
A_flow_map,4.884,46.551721671348005,2.62615145020683,100.0
A_flow_map,4.888,46.549501468159896,2.6257975439990267,100.0
A_flow_map,4.892,46.54717678190591,2.625085937474287,100.0
A_flow_map,4.896,46.54474534335604,2.624016777056252,100.0
A_flow_map,4.9,46.54220520173443,2.6225901564240135,100.0
A_flow_map,4.904,46.53955471272935,2.619209053408543,100.0
A_flow_map,4.908,46.53679252772741,2.6236873167590677,100.0
A_flow_map,4.912,46.53391758445486,2.627823836211776,100.0
A_flow_map,4.916,46.53092909915621,2.6316184993166267,100.0
A_flow_map,4.92,46.52782656040169,2.63507115280074,100.0
A_flow_map,4.924,46.52460972458847,2.638181596964097,100.0
A_flow_map,4.928,46.521278613182446,2.6409495806690786,100.0
A_flow_map,4.932,46.51783351173619,2.6433747968651353,100.0
A_flow_map,4.936,46.51427497071259,2.645456878596141,100.0
A_flow_map,4.94,46.510603808140736,2.6471953954437075,100.0
A_flow_map,4.944,46.50682111413046,2.6485898503649965,100.0
A_flow_map,4.948,46.502928257273,2.649639676888393,100.0
A_flow_map,4.952,46.498926892956675,2.6503442366348526,100.0
A_flow_map,4.956,46.49481897362797,2.6507028171368545,100.0
A_flow_map,4.96,46.49060676102823,2.6507146299307096,100.0
A_flow_map,4.964,46.486292840435034,2.6503788089015385,100.0
A_flow_map,4.968,46.481880136932034,2.6496944088635996,100.0
A_flow_map,4.972,46.477371933723234,2.6486604043618023,100.0
A_flow_map,4.976,46.47277189249286,2.647275688683294,100.0
A_flow_map,4.98,46.46808407579188,2.6455390730709136,100.0
A_flow_map,4.984,46.46331297140118,2.6434492861331504,100.0
A_flow_map,4.988,46.45846351858005,2.6410049734480614,100.0
A_flow_map,4.992,46.45354113605144,2.63820469736137,100.0
A_flow_map,4.996,46.4485517514994,2.641647912209708,100.0
A_flow_map,5.0,46.44350183225517,2.6498361662949543,100.0
B_direct,0.0,0.011541356966528485,0.011541356966528485,0.011541356966528485
B_direct,0.004,0.011446154247641227,0.011446154247641227,0.011446154247641227
B_direct,0.008,0.011583455320315645,0.011583455320315645,0.011583455320315645
B_direct,0.012,0.011813971509628117,0.011813971509628117,0.011813971509628117
B_direct,0.016,0.012046398212584936,0.012046398212584936,0.012046398212584936
B_direct,0.02,0.01222782815759345,0.01222782815759345,0.01222782815759345
B_direct,0.024,0.012332474632740245,0.012332474632740245,0.012332474632740245
B_direct,0.028,0.012352621243278572,0.012352621243278572,0.012352621243278572
B_direct,0.032,0.012292026796362526,0.012292026796362526,0.012292026796362526
B_direct,0.036000000000000004,0.012161209997791486,0.012161209997791486,0.012161209997791486
B_direct,0.04,0.011974052174590006,0.011974052174590006,0.011974052174590006
B_direct,0.044,0.011745331794359406,0.011745331794359406,0.011745331794359406
B_direct,0.048,0.011488971324326362,0.011488971324326362,0.011488971324326362
B_direct,0.052000000000000005,0.011216889332299983,0.011216889332299983,0.011216889332299983
B_direct,0.056,0.010938396644745843,0.010938396644745843,0.010938396644745843
B_direct,0.06,0.010660063665789546,0.010660063665789546,0.010660063665789546
B_direct,0.064,0.010385946982475365,0.010385946982475365,0.010385946982475365
B_direct,0.068,0.010118035991464753,0.010118035991464753,0.010118035991464753
B_direct,0.07200000000000001,0.009856787157478356,0.009856787157478356,0.009856787157478356
B_direct,0.076,0.00960164889126222,0.00960164889126222,0.00960164889126222
B_direct,0.08,0.009351522111328246,0.009351522111328246,0.009351522111328246
B_direct,0.084,0.009105133056987272,0.009105133056987272,0.009105133056987272
B_direct,0.088,0.0088613118595126,0.0088613118595126,0.0088613118595126
B_direct,0.092,0.008619178117011432,0.008619178117011432,0.008619178117011432
B_direct,0.096,0.008378240720082994,0.008378240720082994,0.008378240720082994
B_direct,0.1,0.00813842728273905,0.00813842728273905,0.00813842728273905
B_direct,0.10400000000000001,0.007900065651527722,0.007900065651527722,0.007900065651527722
B_direct,0.108,0.007663838584555495,0.007663838584555495,0.007663838584555495
B_direct,0.112,0.007430721018548958,0.007430721018548958,0.007430721018548958
B_direct,0.116,0.007201897798834187,0.007201897798834187,0.007201897798834187
B_direct,0.12,0.0069786609861750655,0.0069786609861750655,0.0069786609861750655
B_direct,0.124,0.006762299491778397,0.006762299491778397,0.006762299491778397
B_direct,0.128,0.006554006273297571,0.006554006273297571,0.006554006273297571
B_direct,0.132,0.006354826517080671,0.006354826517080671,0.006354826517080671
B_direct,0.136,0.006165654157016717,0.006165654157016717,0.006165654157016717
B_direct,0.14,0.005987266428036707,0.005987266428036707,0.005987266428036707
B_direct,0.14400000000000002,0.005820377317619601,0.005820377317619601,0.005820377317619601
B_direct,0.148,0.005665688698573251,0.005665688698573251,0.005665688698573251
B_direct,0.152,0.0055239152959217445,0.0055239152959217445,0.0055239152959217445
B_direct,0.156,0.005395754986566821,0.005395754986566821,0.005395754986566821
B_direct,0.16,0.005281779116502452,0.005281779116502452,0.005281779116502452
B_direct,0.164,0.005182246883703581,0.005182246883703581,0.005182246883703581
B_direct,0.168,0.005096905153011697,0.005096905153011697,0.005096905153011697
B_direct,0.17200000000000001,0.005024881341532919,0.005024881341532919,0.005024881341532919
B_direct,0.176,0.004964762567815229,0.004964762567815229,0.004964762567815229
B_direct,0.18,0.004914892664193754,0.004914892664193754,0.004914892664193754
B_direct,0.184,0.004873888346495036,0.004873888346495036,0.004873888346495036
B_direct,0.188,0.004841322835413145,0.004841322835413145,0.004841322835413145
B_direct,0.192,0.0048181905940085385,0.0048181905940085385,0.0048181905940085385
B_direct,0.196,0.004806120230064734,0.004806120230064734,0.004806120230064734
B_direct,0.2,0.004805290145407609,0.004805290145407609,0.004805290145407609
B_direct,0.20400000000000001,0.0048144262906509696,0.0048144262906509696,0.0048144262906509696
B_direct,0.20800000000000002,0.0048305674862455265,0.0048305674862455265,0.0048305674862455265
B_direct,0.212,0.004845479860600832,0.004845479860600832,0.004845479860600832
B_direct,0.216,0.004850037458694251,0.004850037458694251,0.004850037458694251
B_direct,0.22,0.004838212712848327,0.004838212712848327,0.004838212712848327
B_direct,0.224,0.004806495398258568,0.004806495398258568,0.004806495398258568
B_direct,0.228,0.004753147024913999,0.004753147024913999,0.004753147024913999
B_direct,0.232,0.004678011420877111,0.004678011420877111,0.004678011420877111
B_direct,0.23600000000000002,0.0045827809467576305,0.0045827809467576305,0.0045827809467576305
B_direct,0.24,0.004472273376028632,0.004472273376028632,0.004472273376028632
B_direct,0.244,0.004359392659804268,0.004359392659804268,0.004359392659804268
B_direct,0.248,0.004269933960112838,0.004269933960112838,0.004269933960112838
B_direct,0.252,0.004212307772646877,0.004212307772646877,0.004212307772646877
B_direct,0.256,0.004166790452380181,0.004166790452380181,0.004166790452380181
B_direct,0.26,0.0041217864434624114,0.0041217864434624114,0.0041217864434624114
B_direct,0.264,0.004074256676916308,0.004074256676916308,0.004074256676916308
B_direct,0.268,0.004047000466382063,0.004047000466382063,0.004047000466382063
B_direct,0.272,0.004021204635577642,0.004021204635577642,0.004021204635577642
B_direct,0.276,0.003986572889031041,0.003986572889031041,0.003986572889031041
B_direct,0.28,0.003944773118971496,0.003944773118971496,0.003944773118971496
B_direct,0.28400000000000003,0.003898381798233938,0.003898381798233938,0.003898381798233938
B_direct,0.28800000000000003,0.003850217773594817,0.003850217773594817,0.003850217773594817
B_direct,0.292,0.0038032035370577874,0.0038032035370577874,0.0038032035370577874
B_direct,0.296,0.003760324875404582,0.003760324875404582,0.003760324875404582
B_direct,0.3,0.003724562088584564,0.003724562088584564,0.003724562088584564
B_direct,0.304,0.003698725583378639,0.003698725583378639,0.003698725583378639
B_direct,0.308,0.0036851785574465454,0.0036851785574465454,0.0036851785574465454
B_direct,0.312,0.0036855171291732386,0.0036855171291732386,0.0036855171291732386
B_direct,0.316,0.0037003850727184615,0.0037003850727184615,0.0037003850727184615
B_direct,0.32,0.003729528265210196,0.003729528265210196,0.003729528265210196
B_direct,0.324,0.003771946664858517,0.003771946664858517,0.003771946664858517
B_direct,0.328,0.0038259213387871493,0.0038259213387871493,0.0038259213387871493
