system,offset,t_normalised,relative_separation,amplification
projectile,1e-08,0.48370927318295737,6.840682207631596e-09,0.6840682207631597
projectile,1e-08,0.48621553884711777,6.8761261503297096e-09,0.687612615032971
projectile,1e-08,0.4887218045112782,6.911570093027822e-09,0.6911570093027822
projectile,1e-08,0.49122807017543857,6.947014086401766e-09,0.6947014086401766
projectile,1e-08,0.493734335839599,6.982457978424048e-09,0.6982457978424049
projectile,1e-08,0.4962406015037594,7.017901971797992e-09,0.7017901971797993
projectile,1e-08,0.49874686716791977,7.053345914496105e-09,0.7053345914496105
projectile,1e-08,0.5012531328320802,7.088789857194218e-09,0.7088789857194219
projectile,1e-08,0.5037593984962405,7.124233850568162e-09,0.7124233850568162
projectile,1e-08,0.506265664160401,7.159677793266275e-09,0.7159677793266276
projectile,1e-08,0.5087719298245614,7.195121685288557e-09,0.7195121685288558
projectile,1e-08,0.5112781954887218,7.230565729338332e-09,0.7230565729338332
projectile,1e-08,0.5137844611528822,7.2660095706847845e-09,0.7266009570684785
projectile,1e-08,0.5162907268170427,7.301453513382897e-09,0.7301453513382898
projectile,1e-08,0.518796992481203,7.3368975067568416e-09,0.7336897506756842
projectile,1e-08,0.5213032581453634,7.372341398779124e-09,0.7372341398779124
projectile,1e-08,0.5238095238095237,7.407785442828897e-09,0.7407785442828897
projectile,1e-08,0.5263157894736842,7.44322933485118e-09,0.7443229334851181
projectile,1e-08,0.5288220551378446,7.478673277549293e-09,0.7478673277549294
projectile,1e-08,0.531328320802005,7.514117220247407e-09,0.7514117220247407
projectile,1e-08,0.5338345864661654,7.54956116294552e-09,0.7549561162945521
projectile,1e-08,0.5363408521303259,7.585005156319464e-09,0.7585005156319464
projectile,1e-08,0.5388471177944862,7.620449099017576e-09,0.7620449099017577
projectile,1e-08,0.5413533834586466,7.65589304171569e-09,0.765589304171569
projectile,1e-08,0.5438596491228069,7.691336984413802e-09,0.7691336984413802
projectile,1e-08,0.5463659147869674,7.726780927111915e-09,0.7726780927111916
projectile,1e-08,0.5488721804511278,7.76222486981003e-09,0.7762224869810029
projectile,1e-08,0.5513784461152882,7.797668863183973e-09,0.7797668863183973
projectile,1e-08,0.5538847117794486,7.833112755206255e-09,0.7833112755206255
projectile,1e-08,0.5563909774436091,7.868556748580198e-09,0.7868556748580199
projectile,1e-08,0.5588972431077694,7.904000691278311e-09,0.7904000691278312
projectile,1e-08,0.5614035087719298,7.939444633976424e-09,0.7939444633976425
projectile,1e-08,0.5639097744360902,7.974888576674539e-09,0.7974888576674539
projectile,1e-08,0.5664160401002506,8.010332519372651e-09,0.8010332519372652
projectile,1e-08,0.568922305764411,8.045776462070764e-09,0.8045776462070765
projectile,1e-08,0.5714285714285714,8.081220506120538e-09,0.8081220506120539
projectile,1e-08,0.5739348370927319,8.116664398142822e-09,0.8116664398142822
projectile,1e-08,0.5764411027568923,8.152108442192596e-09,0.8152108442192596
projectile,1e-08,0.5789473684210527,8.187552131511558e-09,0.8187552131511557
projectile,1e-08,0.581453634085213,8.22299617556133e-09,0.822299617556133
projectile,1e-08,0.5839598997493735,8.258440219611104e-09,0.8258440219611105
projectile,1e-08,0.5864661654135338,8.293884111633386e-09,0.8293884111633387
projectile,1e-08,0.5889724310776943,8.329328155683162e-09,0.8329328155683162
projectile,1e-08,0.5914786967418546,8.364771997029614e-09,0.8364771997029614
projectile,1e-08,0.5939849624060151,8.400215889051896e-09,0.8400215889051897
projectile,1e-08,0.5964912280701755,8.435659882425839e-09,0.843565988242584
projectile,1e-08,0.5989974937343359,8.471103926475613e-09,0.8471103926475614
projectile,1e-08,0.6015037593984962,8.506547818497895e-09,0.8506547818497896
projectile,1e-08,0.6040100250626567,8.541991862547671e-09,0.8541991862547672
projectile,1e-08,0.606516290726817,8.577435653218292e-09,0.8577435653218293
projectile,1e-08,0.6090225563909775,8.612879595916405e-09,0.8612879595916406
projectile,1e-08,0.6115288220551378,8.648323741317842e-09,0.8648323741317842
projectile,1e-08,0.6140350877192983,8.683767633340124e-09,0.8683767633340124
projectile,1e-08,0.6165413533834587,8.719211576038235e-09,0.8719211576038236
projectile,1e-08,0.619047619047619,8.754655468060517e-09,0.8754655468060518
projectile,1e-08,0.6215538847117794,8.790099410758632e-09,0.8790099410758633
projectile,1e-08,0.6240601503759399,8.825543353456745e-09,0.8825543353456745
projectile,1e-08,0.6265664160401002,8.860987346830688e-09,0.8860987346830689
projectile,1e-08,0.6290726817042607,8.896431390880464e-09,0.8896431390880464
projectile,1e-08,0.631578947368421,8.931875080199424e-09,0.8931875080199425
projectile,1e-08,0.6340852130325815,8.967319124249198e-09,0.8967319124249198
projectile,1e-08,0.6365914786967419,9.002763168298972e-09,0.9002763168298972
projectile,1e-08,0.6390977443609022,9.038207060321254e-09,0.9038207060321255
projectile,1e-08,0.6416040100250626,9.073651053695197e-09,0.9073651053695199
projectile,1e-08,0.6441102756892231,9.10909499639331e-09,0.9109094996393311
projectile,1e-08,0.6466165413533834,9.144538837739763e-09,0.9144538837739764
projectile,1e-08,0.6491228070175439,9.179982831113707e-09,0.9179982831113707
projectile,1e-08,0.6516290726817043,9.215426824487652e-09,0.9215426824487651
projectile,1e-08,0.6541353383458647,9.250870716509934e-09,0.9250870716509934
projectile,1e-08,0.656641604010025,9.286314709883876e-09,0.9286314709883877
projectile,1e-08,0.6591478696741854,9.32175860190616e-09,0.932175860190616
projectile,1e-08,0.6616541353383458,9.357202595280103e-09,0.9357202595280104
projectile,1e-08,0.6641604010025063,9.392646588654047e-09,0.9392646588654047
projectile,1e-08,0.6666666666666666,9.428090480676329e-09,0.942809048067633
projectile,1e-08,0.6691729323308271,9.463534372698611e-09,0.9463534372698612
projectile,1e-08,0.6716791979949875,9.498978467424216e-09,0.9498978467424216
projectile,1e-08,0.6741854636591479,9.5344223594465e-09,0.9534422359446499
projectile,1e-08,0.6766917293233082,9.569866251468782e-09,0.9569866251468783
projectile,1e-08,0.6791979949874686,9.605310143491064e-09,0.9605310143491065
projectile,1e-08,0.681704260651629,9.640754238216669e-09,0.9640754238216669
projectile,1e-08,0.6842105263157895,9.676198130238951e-09,0.9676198130238951
projectile,1e-08,0.6867167919799498,9.711642022261235e-09,0.9711642022261235
projectile,1e-08,0.6892230576441103,9.747086015635178e-09,0.9747086015635179
projectile,1e-08,0.6917293233082707,9.78253000900912e-09,0.978253000900912
projectile,1e-08,0.6942355889724311,9.817973901031405e-09,0.9817973901031405
projectile,1e-08,0.6967418546365914,9.853417894405349e-09,0.985341789440535
projectile,1e-08,0.6992481203007518,9.888861786427631e-09,0.9888861786427632
projectile,1e-08,0.7017543859649122,9.924305779801575e-09,0.9924305779801575
projectile,1e-08,0.7042606516290727,9.959749671823857e-09,0.9959749671823858
projectile,1e-08,0.706766917293233,9.9951936651978e-09,0.9995193665197801
projectile,1e-08,0.7092731829573935,1.0030637658571745e-08,1.0030637658571746
projectile,1e-08,0.711779448621554,1.0066081550594027e-08,1.0066081550594028
projectile,1e-08,0.7142857142857143,1.010152544261631e-08,1.010152544261631
projectile,1e-08,0.7167919799498746,1.0136969537341914e-08,1.0136969537341916
projectile,1e-08,0.719298245614035,1.0172413429364197e-08,1.0172413429364198
projectile,1e-08,0.7218045112781954,1.0207857321386479e-08,1.020785732138648
projectile,1e-08,0.7243107769423559,1.0243301416112083e-08,1.0243301416112085
projectile,1e-08,0.7268170426065163,1.0278745308134367e-08,1.0278745308134367
projectile,1e-08,0.7293233082706767,1.031418920015665e-08,1.031418920015665
projectile,1e-08,0.7318295739348372,1.0349633294882254e-08,1.0349633294882254
projectile,1e-08,0.7343358395989975,1.0385077186904536e-08,1.0385077186904537
projectile,1e-08,0.7368421052631579,1.0420521078926819e-08,1.0420521078926819
projectile,1e-08,0.7393483709273183,1.0455965072300762e-08,1.0455965072300764
projectile,1e-08,0.7418546365914787,1.0491408964323044e-08,1.0491408964323046
projectile,1e-08,0.7443609022556391,1.052685295769699e-08,1.0526852957696988
projectile,1e-08,0.7468671679197995,1.0562296849719271e-08,1.0562296849719273
projectile,1e-08,0.7493734335839599,1.0597740843093215e-08,1.0597740843093215
projectile,1e-08,0.7518796992481204,1.0633184836467158e-08,1.063318483646716
projectile,1e-08,0.7543859649122807,1.066862872848944e-08,1.0668628728489442
projectile,1e-08,0.7568922305764411,1.0704072620511723e-08,1.0704072620511724
projectile,1e-08,0.7593984962406015,1.0739516715237329e-08,1.073951671523733
projectile,1e-08,0.7619047619047619,1.0774960607259611e-08,1.0774960607259612
projectile,1e-08,0.7644110275689223,1.0810404499281893e-08,1.0810404499281894
projectile,1e-08,0.7669172932330827,1.0845848391304176e-08,1.0845848391304176
projectile,1e-08,0.7694235588972431,1.088129248602978e-08,1.088129248602978
projectile,1e-08,0.7719298245614036,1.0916736378052063e-08,1.0916736378052063
projectile,1e-08,0.7744360902255639,1.0952180270074345e-08,1.0952180270074345
projectile,1e-08,0.7769423558897243,1.0987624364799951e-08,1.098762436479995
projectile,1e-08,0.7794486215538847,1.1023068256822233e-08,1.1023068256822233
projectile,1e-08,0.7819548872180451,1.1058512148844515e-08,1.1058512148844515
projectile,1e-08,0.7844611528822055,1.109395624357012e-08,1.109395624357012
projectile,1e-08,0.7869674185463659,1.1129400135592402e-08,1.1129400135592402
projectile,1e-08,0.7894736842105263,1.1164844027614685e-08,1.1164844027614687
projectile,1e-08,0.7919799498746868,1.1200287919636967e-08,1.1200287919636969
projectile,1e-08,0.7944862155388471,1.1235731913010914e-08,1.1235731913010913
projectile,1e-08,0.7969924812030075,1.1271175906384855e-08,1.1271175906384856
projectile,1e-08,0.7994987468671679,1.1306619798407139e-08,1.130661979840714
projectile,1e-08,0.8020050125313283,1.1342063690429421e-08,1.1342063690429423
projectile,1e-08,0.8045112781954887,1.1377507785155024e-08,1.1377507785155025
projectile,1e-08,0.8070175438596492,1.141295167717731e-08,1.141295167717731
projectile,1e-08,0.8095238095238095,1.1448395569199592e-08,1.1448395569199592
projectile,1e-08,0.81203007518797,1.1483839663925195e-08,1.1483839663925195
projectile,1e-08,0.8145363408521303,1.1519283555947479e-08,1.151928355594748
projectile,1e-08,0.8170426065162907,1.1554727447969761e-08,1.1554727447969761
projectile,1e-08,0.8195488721804511,1.1590171542695364e-08,1.1590171542695364
projectile,1e-08,0.8220551378446115,1.1625615434717648e-08,1.1625615434717649
projectile,1e-08,0.8245614035087719,1.1661059326739932e-08,1.166105932673993
projectile,1e-08,0.8270676691729324,1.1696503421465535e-08,1.1696503421465534
projectile,1e-08,0.8295739348370927,1.1731947313487819e-08,1.1731947313487818
projectile,1e-08,0.8320802005012532,1.1767391205510101e-08,1.1767391205510103
projectile,1e-08,0.8345864661654135,1.1802835097532383e-08,1.1802835097532385
projectile,1e-08,0.8370927318295739,1.1838279192257988e-08,1.183827919225799
projectile,1e-08,0.8395989974937343,1.1873723084280272e-08,1.1873723084280272
projectile,1e-08,0.8421052631578947,1.1909166976302554e-08,1.1909166976302554
projectile,1e-08,0.8446115288220551,1.1944610868324836e-08,1.1944610868324836
projectile,1e-08,0.8471177944862156,1.198005496305044e-08,1.1980054963050442
projectile,1e-08,0.849624060150376,1.2015498855072723e-08,1.2015498855072724
projectile,1e-08,0.8521303258145364,1.2050942747095005e-08,1.2050942747095006
projectile,1e-08,0.8546365914786966,1.2086386639117287e-08,1.2086386639117288
projectile,1e-08,0.8571428571428572,1.212183053113957e-08,1.212183053113957
projectile,1e-08,0.8596491228070174,1.2157274625865176e-08,1.2157274625865175
projectile,1e-08,0.8621553884711779,1.2192718517887458e-08,1.2192718517887458
projectile,1e-08,0.8646616541353384,1.2228162612613063e-08,1.2228162612613063
projectile,1e-08,0.8671679197994988,1.2263606504635345e-08,1.2263606504635345
projectile,1e-08,0.8696741854636593,1.2299050396657627e-08,1.229905039665763
projectile,1e-08,0.8721804511278195,1.233449428867991e-08,1.2334494288679911
projectile,1e-08,0.8746867167919798,1.2369938383405516e-08,1.2369938383405517
projectile,1e-08,0.8771929824561403,1.2405382275427798e-08,1.2405382275427799
projectile,1e-08,0.8796992481203008,1.2440826370153402e-08,1.2440826370153404
projectile,1e-08,0.8822055137844612,1.2476270059472362e-08,1.2476270059472363
projectile,1e-08,0.8847117794486217,1.2511713951494646e-08,1.2511713951494647
projectile,1e-08,0.8872180451127819,1.254715804622025e-08,1.254715804622025
projectile,1e-08,0.8897243107769424,1.2582602039594193e-08,1.2582602039594195
projectile,1e-08,0.8922305764411027,1.2618046032968138e-08,1.2618046032968138
projectile,1e-08,0.8947368421052632,1.265348982363876e-08,1.2653489823638762
projectile,1e-08,0.8972431077694236,1.2688933817012702e-08,1.2688933817012702
projectile,1e-08,0.8997493734335839,1.2724377709034986e-08,1.2724377709034986
projectile,1e-08,0.9022556390977443,1.2759821803760589e-08,1.275982180376059
projectile,1e-08,0.9047619047619048,1.2795265695782871e-08,1.2795265695782871
projectile,1e-08,0.9072681704260652,1.2830709790508477e-08,1.2830709790508477
projectile,1e-08,0.9097744360902257,1.2866153479827439e-08,1.286615347982744
projectile,1e-08,0.9122807017543859,1.2901597574553042e-08,1.2901597574553043
projectile,1e-08,0.9147869674185463,1.2937041466575326e-08,1.2937041466575327
projectile,1e-08,0.9172932330827067,1.2972485561300929e-08,1.297248556130093
projectile,1e-08,0.9197994987468672,1.3007929453323211e-08,1.3007929453323213
projectile,1e-08,0.9223057644110276,1.3043373243993835e-08,1.3043373243993834
projectile,1e-08,0.9248120300751881,1.3078817237367779e-08,1.307881723736778
projectile,1e-08,0.9273182957393483,1.3114261332093382e-08,1.3114261332093382
projectile,1e-08,0.9298245614035088,1.3149705224115666e-08,1.3149705224115666
projectile,1e-08,0.9323308270676691,1.3185149217489609e-08,1.3185149217489611
projectile,1e-08,0.9348370927318296,1.322059300816023e-08,1.322059300816023
projectile,1e-08,0.93734335839599,1.3256036900182512e-08,1.3256036900182513
projectile,1e-08,0.9398496240601503,1.3291480994908119e-08,1.3291480994908118
projectile,1e-08,0.9423558897243107,1.3326924988282062e-08,1.3326924988282063
projectile,1e-08,0.9448621553884712,1.3362368981656005e-08,1.3362368981656005
projectile,1e-08,0.9473684210526316,1.3397812772326626e-08,1.3397812772326627
projectile,1e-08,0.949874686716792,1.343325676570057e-08,1.3433256765700572
projectile,1e-08,0.9523809523809523,1.3468700657722852e-08,1.3468700657722854
projectile,1e-08,0.9548872180451127,1.3504144752448458e-08,1.350414475244846
projectile,1e-08,0.9573934837092731,1.353958864447074e-08,1.3539588644470741
projectile,1e-08,0.9598997493734336,1.3575032637844684e-08,1.3575032637844684
projectile,1e-08,0.962406015037594,1.3610476428515305e-08,1.3610476428515306
projectile,1e-08,0.9649122807017545,1.3645920421889248e-08,1.3645920421889248
projectile,1e-08,0.9674185463659147,1.3681364415263192e-08,1.3681364415263193
projectile,1e-08,0.9699248120300752,1.3716808509988796e-08,1.3716808509988798
projectile,1e-08,0.9724310776942355,1.3752252300659419e-08,1.375225230065942
projectile,1e-08,0.974937343358396,1.3787696192681701e-08,1.3787696192681702
projectile,1e-08,0.9774436090225564,1.3823140186055645e-08,1.3823140186055645
projectile,1e-08,0.9799498746867167,1.385858428078125e-08,1.385858428078125
projectile,1e-08,0.9824561403508771,1.3894028172803532e-08,1.3894028172803532
projectile,1e-08,0.9849624060150376,1.3929472064825814e-08,1.3929472064825814
projectile,1e-08,0.987468671679198,1.3964915956848096e-08,1.3964915956848098
projectile,1e-08,0.9899749373433584,1.4000359848870378e-08,1.400035984887038
projectile,1e-08,0.9924812030075189,1.4035803943595985e-08,1.4035803943595986
projectile,1e-08,0.9949874686716791,1.4071247936969928e-08,1.4071247936969928
projectile,1e-08,0.9974937343358395,1.410669182899221e-08,1.410669182899221
projectile,1e-08,1.0,1.4142135721014492e-08,1.4142135721014493
projectile,1e-06,0.0,0.0,0.0
projectile,1e-06,0.002506265664160401,3.5443948854434728e-09,0.003544394885443473
projectile,1e-06,0.005012531328320802,7.08878979622486e-09,0.007088789796224861
projectile,1e-06,0.0075187969924812035,1.0633184682064237e-08,0.010633184682064239
projectile,1e-06,0.010025062656641603,1.4177579567111805e-08,0.014177579567111806
projectile,1e-06,0.012531328320802004,1.7721974465620142e-08,0.01772197446562014
projectile,1e-06,0.015037593984962407,2.1266369364128474e-08,0.021266369364128478
projectile,1e-06,0.017543859649122806,2.4810764248384233e-08,0.024810764248384236
projectile,1e-06,0.020050125313283207,2.8355159146892565e-08,0.02835515914689257
projectile,1e-06,0.022556390977443608,3.1899554043817284e-08,0.03189955404381729
projectile,1e-06,0.02506265664160401,3.5443948931240284e-08,0.03544394893124028
projectile,1e-06,0.027568922305764413,3.898834383133223e-08,0.038988343831332234
projectile,1e-06,0.030075187969924814,4.253273871558799e-08,0.04253273871558799
projectile,1e-06,0.03258145363408521,4.607713359984375e-08,0.04607713359984375
projectile,1e-06,0.03508771929824561,4.9621528496768466e-08,0.04962152849676847
projectile,1e-06,0.03759398496240601,5.316592339686042e-08,0.05316592339686042
projectile,1e-06,0.040100250626566414,5.671031828111618e-08,0.05671031828111618
projectile,1e-06,0.042606516290726815,6.025471318437537e-08,0.06025471318437537
projectile,1e-06,0.045112781954887216,6.379910807496561e-08,0.06379910807496562
projectile,1e-06,0.047619047619047616,6.734350296555584e-08,0.06734350296555584
projectile,1e-06,0.05012531328320802,7.088789786248057e-08,0.07088789786248056
projectile,1e-06,0.05263157894736842,7.443229275940527e-08,0.07443229275940529
projectile,1e-06,0.055137844611528826,7.797668766266446e-08,0.07797668766266447
projectile,1e-06,0.05764411027568923,8.152108254058574e-08,0.08152108254058575
projectile,1e-06,0.06015037593984963,8.506547743117598e-08,0.08506547743117598
projectile,1e-06,0.06265664160401002,8.860987233443518e-08,0.08860987233443518
projectile,1e-06,0.06516290726817042,9.215426721235646e-08,0.09215426721235648
projectile,1e-06,0.06766917293233082,9.569866211561565e-08,0.09569866211561566
projectile,1e-06,0.07017543859649122,9.92430570062059e-08,0.0992430570062059
projectile,1e-06,0.07268170426065163,1.0278745189679612e-07,0.10278745189679613
projectile,1e-06,0.07518796992481203,1.0633184679372084e-07,0.10633184679372085
projectile,1e-06,0.07769423558897243,1.0987624169064554e-07,0.10987624169064555
projectile,1e-06,0.08020050125313283,1.1342063657490132e-07,0.11342063657490134
projectile,1e-06,0.08270676691729323,1.1696503147816051e-07,0.11696503147816052
projectile,1e-06,0.08521303258145363,1.2050942636875073e-07,0.12050942636875074
projectile,1e-06,0.08771929824561403,1.2405382124667203e-07,0.12405382124667204
projectile,1e-06,0.09022556390977443,1.2759821614993123e-07,0.12759821614993125
projectile,1e-06,0.09273182957393483,1.3114261107852834e-07,0.13114261107852834
projectile,1e-06,0.09523809523809523,1.3468700593111167e-07,0.1346870059311117
projectile,1e-06,0.09774436090225563,1.3823140080903297e-07,0.13823140080903298
projectile,1e-06,0.10025062656641603,1.4177579572496114e-07,0.14177579572496113
projectile,1e-06,0.10275689223057644,1.4532019061555137e-07,0.14532019061555138
projectile,1e-06,0.10526315789473684,1.4886458551881055e-07,0.14886458551881057
projectile,1e-06,0.10776942355889724,1.524089804347387e-07,0.15240898043473872
projectile,1e-06,0.11027568922305765,1.5595337532532892e-07,0.15595337532532894
projectile,1e-06,0.11278195488721804,1.5949777017791229e-07,0.1594977701779123
projectile,1e-06,0.11528822055137845,1.6304216508117149e-07,0.1630421650811715
projectile,1e-06,0.11779448621553884,1.6658655997176175e-07,0.16658655997176175
projectile,1e-06,0.12030075187969926,1.7013095486235196e-07,0.17013095486235197
projectile,1e-06,0.12280701754385964,1.7367534977828015e-07,0.17367534977828017
projectile,1e-06,0.12531328320802004,1.7721974466887036e-07,0.17721974466887036
projectile,1e-06,0.12781954887218044,1.8076413954679163e-07,0.18076413954679163
projectile,1e-06,0.13032581453634084,1.8430853442471292e-07,0.18430853442471296
projectile,1e-06,0.13283208020050125,1.8785292934064104e-07,0.18785292934064107
projectile,1e-06,0.13533834586466165,1.913973242312313e-07,0.19139732423123132
projectile,1e-06,0.13784461152882205,1.9494171913449047e-07,0.1949417191344905
projectile,1e-06,0.14035087719298245,1.984861140124118e-07,0.1984861140124118
projectile,1e-06,0.14285714285714285,2.02030508903002e-07,0.202030508903002
projectile,1e-06,0.14536340852130325,2.0557490376825434e-07,0.20557490376825435
projectile,1e-06,0.14786967418546365,2.0911929870952038e-07,0.20911929870952042
projectile,1e-06,0.15037593984962405,2.1266369358744168e-07,0.2126636935874417
projectile,1e-06,0.15288220551378445,2.1620808846536297e-07,0.216208088465363
projectile,1e-06,0.15538847117794485,2.197524833812911e-07,0.2197524833812911
projectile,1e-06,0.15789473684210525,2.2329687824654344e-07,0.22329687824654346
projectile,1e-06,0.16040100250626566,2.2684127314980264e-07,0.22684127314980268
projectile,1e-06,0.16290726817042608,2.3038566805306182e-07,0.23038566805306185
projectile,1e-06,0.16541353383458646,2.3393006295632102e-07,0.23393006295632104
projectile,1e-06,0.16791979949874689,2.374744578595802e-07,0.2374744578595802
projectile,1e-06,0.17042606516290726,2.4101885273750146e-07,0.24101885273750148
projectile,1e-06,0.1729323308270677,2.445632476154228e-07,0.2445632476154228
projectile,1e-06,0.17543859649122806,2.4810764249334406e-07,0.24810764249334408
projectile,1e-06,0.1779448621553885,2.516520373966032e-07,0.25165203739660325
projectile,1e-06,0.18045112781954886,2.551964322745245e-07,0.25519643227452454
projectile,1e-06,0.1829573934837093,2.587408272031216e-07,0.25874082720312164
projectile,1e-06,0.18546365914786966,2.622852221063808e-07,0.26228522210638083
projectile,1e-06,0.1879699248120301,2.6582961700964e-07,0.26582961700964003
projectile,1e-06,0.19047619047619047,2.693740118875613e-07,0.2693740118875613
projectile,1e-06,0.1929824561403509,2.729184067908205e-07,0.2729184067908205
projectile,1e-06,0.19548872180451127,2.7646280164340387e-07,0.27646280164340387
projectile,1e-06,0.1979949874686717,2.8000719652132514e-07,0.28000719652132516
projectile,1e-06,0.20050125313283207,2.8355159144992227e-07,0.28355159144992226
projectile,1e-06,0.2030075187969925,2.8709598637851935e-07,0.28709598637851935
projectile,1e-06,0.20551378446115287,2.906403812564406e-07,0.29064038125644065
projectile,1e-06,0.2080200501253133,2.941847761343619e-07,0.2941847761343619
projectile,1e-06,0.21052631578947367,2.977291710376211e-07,0.29772917103762114
projectile,1e-06,0.2130325814536341,3.012735658902045e-07,0.3012735658902045
projectile,1e-06,0.21553884711779447,3.0481796081880156e-07,0.3048179608188016
projectile,1e-06,0.21804511278195488,3.083623556967229e-07,0.3083623556967229
projectile,1e-06,0.2205513784461153,3.1190675062531996e-07,0.31190675062532
projectile,1e-06,0.22305764411027568,3.1545114547790335e-07,0.31545114547790337
projectile,1e-06,0.22556390977443608,3.189955403811625e-07,0.3189955403811625
projectile,1e-06,0.22807017543859648,3.225399352844217e-07,0.32253993528442176
projectile,1e-06,0.2305764411027569,3.2608433016234297e-07,0.326084330162343
projectile,1e-06,0.23308270676691728,3.2962872506560223e-07,0.32962872506560226
projectile,1e-06,0.23558897243107768,3.331731199435235e-07,0.3331731199435235
projectile,1e-06,0.23809523809523808,3.3671751482144477e-07,0.3367175148214448
projectile,1e-06,0.2406015037593985,3.4026190975004185e-07,0.3402619097500419
projectile,1e-06,0.24310776942355888,3.4380630460262524e-07,0.3438063046026253
projectile,1e-06,0.24561403508771928,3.473506995565603e-07,0.34735069955656034
projectile,1e-06,0.2481203007518797,3.5089509438380565e-07,0.35089509438380573
projectile,1e-06,0.2506265664160401,3.544394893377407e-07,0.3544394893377407
projectile,1e-06,0.2531328320802005,3.5798388426633785e-07,0.35798388426633787
projectile,1e-06,0.2556390977443609,3.6152827909358326e-07,0.36152827909358326
projectile,1e-06,0.25814536340852134,3.650726740221804e-07,0.36507267402218047
projectile,1e-06,0.2606516290726817,3.6861706884942585e-07,0.3686170688494259
projectile,1e-06,0.2631578947368421,3.721614637273471e-07,0.37216146372734715
projectile,1e-06,0.2656641604010025,3.757058586812821e-07,0.37570585868128215
projectile,1e-06,0.26817042606516295,3.7925025355920345e-07,0.3792502535592035
projectile,1e-06,0.2706766917293233,3.827946484624626e-07,0.38279464846246264
projectile,1e-06,0.2731829573934837,3.8633904334038387e-07,0.3863390433403839
projectile,1e-06,0.2756892230576441,3.8988343826898095e-07,0.389883438268981
projectile,1e-06,0.27819548872180455,3.9342783309622646e-07,0.39342783309622653
projectile,1e-06,0.2807017543859649,3.969722280248236e-07,0.3969722280248236
projectile,1e-06,0.2832080200501253,4.005166229787586e-07,0.4005166229787586
projectile,1e-06,0.2857142857142857,4.04061017806004e-07,0.404061017806004
projectile,1e-06,0.28822055137844615,4.07605412759939e-07,0.40760541275993906
projectile,1e-06,0.2907268170426065,4.111498075871845e-07,0.4111498075871845
projectile,1e-06,0.2932330827067669,4.1469420246510575e-07,0.4146942024651058
projectile,1e-06,0.2957393483709273,4.1823859741904076e-07,0.41823859741904085
projectile,1e-06,0.29824561403508776,4.217829922716242e-07,0.42178299227162425
projectile,1e-06,0.3007518796992481,4.2532738717488335e-07,0.4253273871748834
projectile,1e-06,0.3032581453634085,4.288717820528046e-07,0.42887178205280463
projectile,1e-06,0.3057644110275689,4.3241617698140176e-07,0.43241617698140183
projectile,1e-06,0.30827067669172936,4.359605718339851e-07,0.4359605718339851
projectile,1e-06,0.3107769423558897,4.395049667625822e-07,0.4395049667625822
projectile,1e-06,0.3132832080200501,4.4304936166584143e-07,0.44304936166584147
projectile,1e-06,0.3157894736842105,4.465937564930869e-07,0.4465937564930869
projectile,1e-06,0.31829573934837097,4.501381514976977e-07,0.45013815149769776
projectile,1e-06,0.3208020050125313,4.536825462996053e-07,0.45368254629960536
projectile,1e-06,0.3233082706766917,4.5722694122820237e-07,0.45722694122820245
projectile,1e-06,0.32581453634085217,4.6077133610612364e-07,0.4607713361061237
projectile,1e-06,0.3283208020050125,4.6431573103472077e-07,0.4643157310347208
projectile,1e-06,0.3308270676691729,4.6786012591264204e-07,0.4678601259126421
projectile,1e-06,0.3333333333333333,4.714045207905633e-07,0.47140452079056333
projectile,1e-06,0.33583959899749377,4.749489157191604e-07,0.4749489157191604
projectile,1e-06,0.3383458646616541,4.78493310546406e-07,0.478493310546406
projectile,1e-06,0.3408521303258145,4.820377055256788e-07,0.4820377055256788
projectile,1e-06,0.3433583959899749,4.855821003529243e-07,0.48558210035292426
projectile,1e-06,0.3458646616541354,4.891264952815213e-07,0.4891264952815214
projectile,1e-06,0.3483709273182957,4.926708901594427e-07,0.4926708901594427
projectile,1e-06,0.3508771929824561,4.962152850373639e-07,0.49621528503736395
projectile,1e-06,0.3533834586466165,4.997596799659611e-07,0.49975967996596105
projectile,1e-06,0.355889724310777,5.033040747932064e-07,0.5033040747932065
projectile,1e-06,0.3583959899749373,5.068484697724795e-07,0.5068484697724794
projectile,1e-06,0.3609022556390977,5.10392864549049e-07,0.5103928645490491
projectile,1e-06,0.3634085213032581,5.13937259528322e-07,0.513937259528322
projectile,1e-06,0.3659147869674186,5.174816544062432e-07,0.5174816544062433
projectile,1e-06,0.3684210526315789,5.210260492841645e-07,0.5210260492841646
projectile,1e-06,0.37092731829573933,5.245704442127616e-07,0.5245704442127617
projectile,1e-06,0.37343358395989973,5.281148390400071e-07,0.5281148390400071
projectile,1e-06,0.3759398496240602,5.3165923401928e-07,0.5316592340192801
projectile,1e-06,0.37844611528822053,5.352036287958496e-07,0.5352036287958497
projectile,1e-06,0.38095238095238093,5.387480237751226e-07,0.5387480237751227
projectile,1e-06,0.38345864661654133,5.422924186530439e-07,0.5422924186530439
projectile,1e-06,0.3859649122807018,5.458368135309652e-07,0.5458368135309652
projectile,1e-06,0.38847117794486213,5.49381208510238e-07,0.5493812085102381
projectile,1e-06,0.39097744360902253,5.529256032868077e-07,0.5529256032868077
projectile,1e-06,0.39348370927318294,5.564699982660807e-07,0.5564699982660807
