system,model,t_normalised,relative_error
projectile,forest,0.5477386934673367,0.0017092507595756062
projectile,forest,0.5527638190954774,0.001715045557827188
projectile,forest,0.5577889447236181,0.0017206699679246922
projectile,forest,0.5628140703517588,0.0017266016658954296
projectile,forest,0.5678391959798995,0.001732493874474311
projectile,forest,0.5728643216080402,0.0017424711350619855
projectile,forest,0.577889447236181,0.0017548252811300951
projectile,forest,0.5829145728643216,0.001767981121141738
projectile,forest,0.5879396984924623,0.0017807654826831765
projectile,forest,0.592964824120603,0.0017937000838038261
projectile,forest,0.5979899497487438,0.0018046990180557183
projectile,forest,0.6030150753768845,0.0018149210164061691
projectile,forest,0.6080402010050251,0.001825614281804986
projectile,forest,0.6130653266331658,0.0018380083838172123
projectile,forest,0.6180904522613065,0.0018504341072013211
projectile,forest,0.6231155778894473,0.001860701591573723
projectile,forest,0.628140703517588,0.0018708512473579186
projectile,forest,0.6331658291457286,0.0018806036013970582
projectile,forest,0.6381909547738693,0.0018887970405749078
projectile,forest,0.6432160804020101,0.0018948595404605702
projectile,forest,0.6482412060301508,0.0019035967115773069
projectile,forest,0.6532663316582915,0.0019119914636809496
projectile,forest,0.6582914572864321,0.001921325125767302
projectile,forest,0.6633165829145728,0.0019308334285465041
projectile,forest,0.6683417085427136,0.0019426955677767858
projectile,forest,0.6733668341708543,0.0019552840044158963
projectile,forest,0.678391959798995,0.0019659999010596813
projectile,forest,0.6834170854271356,0.0019717519573372567
projectile,forest,0.6884422110552764,0.0019784420740022826
projectile,forest,0.6934673366834171,0.0019868444493051337
projectile,forest,0.6984924623115578,0.0019958542682897117
projectile,forest,0.7035175879396985,0.002003292935145858
projectile,forest,0.7085427135678392,0.0020089275874106307
projectile,forest,0.7135678391959799,0.002015749307032815
projectile,forest,0.7185929648241206,0.002024510266665122
projectile,forest,0.7236180904522613,0.002036637807619548
projectile,forest,0.7286432160804021,0.002049010431039308
projectile,forest,0.7336683417085427,0.002061603891393724
projectile,forest,0.7386934673366834,0.0020732464912252085
projectile,forest,0.7437185929648241,0.0020862733393216862
projectile,forest,0.7487437185929648,0.0020983231384446915
projectile,forest,0.7537688442211056,0.0021105549326941547
projectile,forest,0.7587939698492463,0.0021256015558973806
projectile,forest,0.7638190954773869,0.0021391083132519446
projectile,forest,0.7688442211055276,0.0021490145535014416
projectile,forest,0.7738693467336684,0.002158321659057243
projectile,forest,0.7788944723618091,0.002170168563218681
projectile,forest,0.7839195979899498,0.0021833362798933465
projectile,forest,0.7889447236180904,0.002196708318541795
projectile,forest,0.7939698492462312,0.0022082862593535905
projectile,forest,0.7989949748743719,0.0022180708169248884
projectile,forest,0.8040201005025126,0.002226873471196986
projectile,forest,0.8090452261306533,0.002235948371950504
projectile,forest,0.8140703517587939,0.0022470806325401225
projectile,forest,0.8190954773869347,0.0022629151255481256
projectile,forest,0.8241206030150754,0.002278525134018125
projectile,forest,0.8291457286432161,0.0022932372362953887
projectile,forest,0.8341708542713568,0.00230660332452748
projectile,forest,0.8391959798994975,0.0023219094811497525
projectile,forest,0.8442211055276382,0.002339833847390993
projectile,forest,0.8492462311557789,0.002358401863416502
projectile,forest,0.8542713567839196,0.0023732278493879726
projectile,forest,0.8592964824120604,0.0023878394584993887
projectile,forest,0.864321608040201,0.0024038887413924508
projectile,forest,0.8693467336683417,0.002424264289523013
projectile,forest,0.8743718592964824,0.002445800271860069
projectile,forest,0.8793969849246231,0.0024675825030368173
projectile,forest,0.8844221105527639,0.002488300717760091
projectile,forest,0.8894472361809045,0.00250509021364247
projectile,forest,0.8944723618090452,0.0025205276100899957
projectile,forest,0.8994974874371859,0.0025372213563582516
projectile,forest,0.9045226130653267,0.002551954874204007
projectile,forest,0.9095477386934674,0.0025652662294226693
projectile,forest,0.914572864321608,0.002578465877498574
projectile,forest,0.9195979899497487,0.002591826507398199
projectile,forest,0.9246231155778895,0.0026078795246001147
projectile,forest,0.9296482412060302,0.002622709525719571
projectile,forest,0.9346733668341709,0.0026373096682430737
projectile,forest,0.9396984924623115,0.002652229702967719
projectile,forest,0.9447236180904522,0.002669211241934995
projectile,forest,0.949748743718593,0.0026894820058202097
projectile,forest,0.9547738693467337,0.0027139144345389543
projectile,forest,0.9597989949748744,0.0027352836495617874
projectile,forest,0.964824120603015,0.002756955789452239
projectile,forest,0.9698492462311558,0.0027795175128606598
projectile,forest,0.9748743718592965,0.002800477387677951
projectile,forest,0.9798994974874372,0.002819321440608382
projectile,forest,0.9849246231155779,0.0028390221584529193
projectile,forest,0.9899497487437187,0.0028565383574424928
projectile,forest,0.9949748743718593,0.0028694085961078284
projectile,forest,1.0,0.0028783765879205987
projectile,mlp,0.0,0.0
projectile,mlp,0.005025125628140704,4.989819059173215e-06
projectile,mlp,0.010050251256281407,9.952538524352143e-06
projectile,mlp,0.01507537688442211,1.4881480078538011e-05
projectile,mlp,0.020100502512562814,1.9751625500217144e-05
projectile,mlp,0.02512562814070352,2.454786055006844e-05
projectile,mlp,0.03015075376884422,2.9258693801696582e-05
projectile,mlp,0.035175879396984924,3.3870783748862596e-05
projectile,mlp,0.04020100502512563,3.83806065740858e-05
projectile,mlp,0.04522613065326633,4.276751619664272e-05
projectile,mlp,0.05025125628140704,4.702957684732287e-05
projectile,mlp,0.05527638190954774,5.116711430886755e-05
projectile,mlp,0.06030150753768844,5.5174038772604346e-05
projectile,mlp,0.06532663316582915,5.9050441355600035e-05
projectile,mlp,0.07035175879396985,6.283380691857685e-05
projectile,mlp,0.07537688442211056,6.663958837419752e-05
projectile,mlp,0.08040201005025126,7.038197624931392e-05
projectile,mlp,0.08542713567839195,7.402483789942365e-05
projectile,mlp,0.09045226130653267,7.756003226654668e-05
projectile,mlp,0.09547738693467336,8.097649577429551e-05
projectile,mlp,0.10050251256281408,8.428216179632016e-05
projectile,mlp,0.10552763819095477,8.746329106010803e-05
projectile,mlp,0.11055276381909548,9.052015119076098e-05
projectile,mlp,0.11557788944723618,9.345918322565226e-05
projectile,mlp,0.12060301507537688,9.627767678874098e-05
projectile,mlp,0.12562814070351758,9.897902441579481e-05
projectile,mlp,0.1306532663316583,0.00010156928963382806
projectile,mlp,0.135678391959799,0.0001040545883132454
projectile,mlp,0.1407035175879397,0.00010643959045699463
projectile,mlp,0.1457286432160804,0.00010874065549900338
projectile,mlp,0.15075376884422112,0.00011097477787502211
projectile,mlp,0.15577889447236182,0.00011315920581187048
projectile,mlp,0.16080402010050251,0.00011529649193734461
projectile,mlp,0.1658291457286432,0.00011739719574606739
projectile,mlp,0.1708542713567839,0.00011947380065549966
projectile,mlp,0.17587939698492464,0.00012150735566799592
projectile,mlp,0.18090452261306533,0.00012350971255963662
projectile,mlp,0.18592964824120603,0.00012547119271333915
projectile,mlp,0.19095477386934673,0.00012741214358970258
projectile,mlp,0.19597989949748745,0.00012932970321313
projectile,mlp,0.20100502512562815,0.0001312335820603712
projectile,mlp,0.20603015075376885,0.00013313474787443933
projectile,mlp,0.21105527638190955,0.00013504706245113826
projectile,mlp,0.21608040201005024,0.00013697663419589607
projectile,mlp,0.22110552763819097,0.0001389381125651117
projectile,mlp,0.22613065326633167,0.00014094286184623722
projectile,mlp,0.23115577889447236,0.00014299805406953588
projectile,mlp,0.23618090452261306,0.00014512268187276487
projectile,mlp,0.24120603015075376,0.000147315826501787
projectile,mlp,0.24623115577889448,0.0001495928926804146
projectile,mlp,0.25125628140703515,0.00015195726016372423
projectile,mlp,0.2562814070351759,0.00015441216111448385
projectile,mlp,0.2613065326633166,0.00015696225359793946
projectile,mlp,0.2663316582914573,0.00015960922591632613
projectile,mlp,0.271356783919598,0.0001623520485149682
projectile,mlp,0.2763819095477387,0.00016519090687673997
projectile,mlp,0.2814070351758794,0.00016812931956851292
projectile,mlp,0.2864321608040201,0.0001711589810470667
projectile,mlp,0.2914572864321608,0.00017428260542983945
projectile,mlp,0.2964824120603015,0.00017749867012677932
projectile,mlp,0.30150753768844224,0.00018080487961662494
projectile,mlp,0.3065326633165829,0.00018419827185957692
projectile,mlp,0.31155778894472363,0.00018767746810064288
projectile,mlp,0.3165829145728643,0.0001912412637005277
projectile,mlp,0.32160804020100503,0.00019488699927051558
projectile,mlp,0.32663316582914576,0.00019861319393406183
projectile,mlp,0.3316582914572864,0.0002024193375059847
projectile,mlp,0.33668341708542715,0.0002063028326921758
projectile,mlp,0.3417085427135678,0.00021026070101119992
projectile,mlp,0.34673366834170855,0.0002142945011403964
projectile,mlp,0.35175879396984927,0.0002184034525849957
projectile,mlp,0.35678391959798994,0.00022258500069955966
projectile,mlp,0.36180904522613067,0.00022683952415581814
projectile,mlp,0.36683417085427134,0.00023116749073460392
projectile,mlp,0.37185929648241206,0.0002355673905258914
projectile,mlp,0.3768844221105528,0.0002400387724459217
projectile,mlp,0.38190954773869346,0.0002445861327673242
projectile,mlp,0.3869346733668342,0.00024920703948709685
projectile,mlp,0.3919597989949749,0.00025390115218035925
projectile,mlp,0.3969849246231156,0.00025867197029975887
projectile,mlp,0.4020100502512563,0.00026352032955858853
projectile,mlp,0.40703517587939697,0.00026844559049074774
projectile,mlp,0.4120603015075377,0.0002734533243315734
projectile,mlp,0.4170854271356784,0.00027854137148819035
projectile,mlp,0.4221105527638191,0.00028371153700441643
projectile,mlp,0.4271356783919598,0.00028896662512259283
projectile,mlp,0.4321608040201005,0.00029430656811140784
projectile,mlp,0.4371859296482412,0.0002997352917971299
projectile,mlp,0.44221105527638194,0.00030525245949239866
projectile,mlp,0.4472361809045226,0.00031085486231573016
projectile,mlp,0.45226130653266333,0.0003165512445576212
projectile,mlp,0.457286432160804,0.0003223388104319937
projectile,mlp,0.4623115577889447,0.00032821376500696137
projectile,mlp,0.46733668341708545,0.00033419004887802055
projectile,mlp,0.4723618090452261,0.0003402594972428828
projectile,mlp,0.47738693467336685,0.0003464257645926802
projectile,mlp,0.4824120603015075,0.00035269279752857426
projectile,mlp,0.48743718592964824,0.00035906120296604776
projectile,mlp,0.49246231155778897,0.0003655325069608193
projectile,mlp,0.49748743718592964,0.00037211294276749966
projectile,mlp,0.5025125628140703,0.00037880236601240113
projectile,mlp,0.507537688442211,0.00038560025166481507
projectile,mlp,0.5125628140703518,0.0003925167208726376
projectile,mlp,0.5175879396984925,0.00039954518960491045
projectile,mlp,0.5226130653266332,0.00040669331473933373
projectile,mlp,0.5276381909547738,0.0004139600815446963
projectile,mlp,0.5326633165829145,0.0004213469584743321
projectile,mlp,0.5376884422110553,0.0004288529302970416
projectile,mlp,0.542713567839196,0.00043647849032452254
projectile,mlp,0.5477386934673367,0.00044422231344181816
projectile,mlp,0.5527638190954774,0.00045207801799652416
projectile,mlp,0.5577889447236181,0.00046005613037519927
projectile,mlp,0.5628140703517588,0.0004681406517477416
projectile,mlp,0.5678391959798995,0.00047633392897163693
projectile,mlp,0.5728643216080402,0.00048463692312106666
projectile,mlp,0.577889447236181,0.0004930423995104488
projectile,mlp,0.5829145728643216,0.0005015446068837852
projectile,mlp,0.5879396984924623,0.0005101480792086574
projectile,mlp,0.592964824120603,0.0005188452766196939
projectile,mlp,0.5979899497487438,0.0005276315360128471
projectile,mlp,0.6030150753768845,0.0005365103703422383
projectile,mlp,0.6080402010050251,0.0005454722776336897
projectile,mlp,0.6130653266331658,0.0005545186679362336
projectile,mlp,0.6180904522613065,0.000563647136222726
projectile,mlp,0.6231155778894473,0.0005728560104148609
projectile,mlp,0.628140703517588,0.0005821405339639144
projectile,mlp,0.6331658291457286,0.0005915011841214804
projectile,mlp,0.6381909547738693,0.000600935459186171
projectile,mlp,0.6432160804020101,0.0006104409003490561
projectile,mlp,0.6482412060301508,0.0006200165903141547
projectile,mlp,0.6532663316582915,0.0006296603526277018
projectile,mlp,0.6582914572864321,0.0006393728286583456
projectile,mlp,0.6633165829145728,0.0006491509904600296
projectile,mlp,0.6683417085427136,0.0006589925685156744
projectile,mlp,0.6733668341708543,0.0006688970394306837
projectile,mlp,0.678391959798995,0.0006788650078817105
projectile,mlp,0.6834170854271356,0.0006888937675721314
projectile,mlp,0.6884422110552764,0.0006989829847872175
projectile,mlp,0.6934673366834171,0.0007091330022558794
projectile,mlp,0.6984924623115578,0.0007193414387195976
projectile,mlp,0.7035175879396985,0.0007296083374644098
projectile,mlp,0.7085427135678392,0.0007399338096814261
projectile,mlp,0.7135678391959799,0.0007503171851606093
projectile,mlp,0.7185929648241206,0.0007607590352934185
projectile,mlp,0.7236180904522613,0.0007712583125231455
projectile,mlp,0.7286432160804021,0.0007818164500766863
projectile,mlp,0.7336683417085427,0.0007924316207037531
projectile,mlp,0.7386934673366834,0.0008031046172346128
projectile,mlp,0.7437185929648241,0.0008138383875554361
projectile,mlp,0.7487437185929648,0.0008246324305754237
projectile,mlp,0.7537688442211056,0.0008354850426945196
projectile,mlp,0.7587939698492463,0.0008464009090290289
projectile,mlp,0.7638190954773869,0.0008573790654434128
projectile,mlp,0.7688442211055276,0.0008684206473401988
projectile,mlp,0.7738693467336684,0.0008795277517233766
projectile,mlp,0.7788944723618091,0.0008907019411847841
projectile,mlp,0.7839195979899498,0.0009019452569685327
projectile,mlp,0.7889447236180904,0.0009132590582736829
projectile,mlp,0.7939698492462312,0.0009246448203660237
projectile,mlp,0.7989949748743719,0.0009361039533716052
projectile,mlp,0.8040201005025126,0.0009476415464146652
projectile,mlp,0.8090452261306533,0.000959256737260413
projectile,mlp,0.8140703517587939,0.0009709528585805103
projectile,mlp,0.8190954773869347,0.00098273368017549
projectile,mlp,0.8241206030150754,0.0009945991961958606
projectile,mlp,0.8291457286432161,0.0010065547506192282
projectile,mlp,0.8341708542713568,0.0010186008092818216
projectile,mlp,0.8391959798994975,0.0010307418351073187
projectile,mlp,0.8442211055276382,0.0010429780344150881
projectile,mlp,0.8492462311557789,0.0010553164684401419
projectile,mlp,0.8542713567839196,0.0010677545942798087
projectile,mlp,0.8592964824120604,0.0010802984752785768
projectile,mlp,0.864321608040201,0.0010929505416936332
projectile,mlp,0.8693467336683417,0.001105710952546924
projectile,mlp,0.8743718592964824,0.0011185854920469547
projectile,mlp,0.8793969849246231,0.0011315722573496552
projectile,mlp,0.8844221105527639,0.0011446772582413651
projectile,mlp,0.8894472361809045,0.0011578999554911307
projectile,mlp,0.8944723618090452,0.001171245592528144
projectile,mlp,0.8994974874371859,0.0011847092845246004
projectile,mlp,0.9045226130653267,0.0011982991944161651
projectile,mlp,0.9095477386934674,0.001212011662826441
projectile,mlp,0.914572864321608,0.001225846525950424
projectile,mlp,0.9195979899497487,0.0012398098794192745
projectile,mlp,0.9246231155778895,0.001253895053561852
projectile,mlp,0.9296482412060302,0.001268106054030662
projectile,mlp,0.9346733668341709,0.0012824398876854469
projectile,mlp,0.9396984924623115,0.0012968959690826066
projectile,mlp,0.9447236180904522,0.0013114682082357022
projectile,mlp,0.949748743718593,0.0013261615415520536
projectile,mlp,0.9547738693467337,0.0013409654508350812
projectile,mlp,0.9597989949748744,0.0013558785938047407
projectile,mlp,0.964824120603015,0.00137089968043321
projectile,mlp,0.9698492462311558,0.0013860170833060364
projectile,mlp,0.9748743718592965,0.001401229841362817
projectile,mlp,0.9798994974874372,0.0014165281717061085
projectile,mlp,0.9849246231155779,0.0014319060213981872
projectile,mlp,0.9899497487437187,0.001447352788469606
projectile,mlp,0.9949748743718593,0.0014627974629979209
projectile,mlp,1.0,0.0014721596176101464
planetary,linear,0.0,0.0
planetary,linear,0.01507537688442211,0.0005900596623461357
planetary,linear,0.03015075376884422,0.0023409153373692747
planetary,linear,0.04522613065326633,0.005266775808221774
planetary,linear,0.06030150753768844,0.009373582929566322
planetary,linear,0.07537688442211055,0.014666204390095815
planetary,linear,0.09045226130653267,0.021145051693863767
planetary,linear,0.10552763819095477,0.02880670596878309
planetary,linear,0.12060301507537688,0.03764876468172175
planetary,linear,0.135678391959799,0.047654717452355
planetary,linear,0.1507537688442211,0.0588040869335949
planetary,linear,0.1658291457286432,0.07107417409826063
planetary,linear,0.18090452261306533,0.08443442547441642
planetary,linear,0.19597989949748743,0.09883934997668745
planetary,linear,0.21105527638190955,0.11425392911468091
planetary,linear,0.22613065326633164,0.13062620479934792
planetary,linear,0.24120603015075376,0.14790795568157047
planetary,linear,0.2562814070351759,0.16604115743000608
planetary,linear,0.271356783919598,0.184976131778099
planetary,linear,0.28643216080402006,0.20466259260491534
planetary,linear,0.3015075376884422,0.22504207805059165
planetary,linear,0.3165829145728643,0.24607761447199472
planetary,linear,0.3316582914572864,0.26772309438074166
planetary,linear,0.34673366834170855,0.28994181039367095
planetary,linear,0.36180904522613067,0.31269815975491794
planetary,linear,0.37688442211055273,0.33595581451477896
planetary,linear,0.39195979899497485,0.359685540124499
planetary,linear,0.40703517587939697,0.3838262839834377
planetary,linear,0.4221105527638191,0.40831759107800825
planetary,linear,0.4371859296482412,0.4330703607758236
planetary,linear,0.4522613065326633,0.4579636491455001
planetary,linear,0.4673366834170854,0.48284424097588935
planetary,linear,0.4824120603015075,0.507530981890036
planetary,linear,0.49748743718592964,0.5318208671043922
planetary,linear,0.5125628140703518,0.5555150007122467
planetary,linear,0.5276381909547738,0.5784220973053337
planetary,linear,0.542713567839196,0.6003856556742571
planetary,linear,0.5577889447236181,0.6212979551560729
planetary,linear,0.5728643216080401,0.641090848709313
planetary,linear,0.5879396984924623,0.6597281067035827
planetary,linear,0.6030150753768844,0.6772162439417349
planetary,linear,0.6180904522613065,0.693570428991501
planetary,linear,0.6331658291457286,0.7088288688734723
planetary,linear,0.6482412060301507,0.7230231112952047
planetary,linear,0.6633165829145728,0.7361939299206783
planetary,linear,0.6783919597989949,0.748384578334115
planetary,linear,0.6934673366834171,0.7596226143959658
planetary,linear,0.7085427135678392,0.7699468756632563
planetary,linear,0.7236180904522613,0.7793898689775199
planetary,linear,0.7386934673366834,0.7879848172616499
planetary,linear,0.7537688442211055,0.7957660872493553
planetary,linear,0.7688442211055276,0.8027717153490024
planetary,linear,0.7839195979899497,0.8090491693490229
planetary,linear,0.7989949748743719,0.8146497888383383
planetary,linear,0.8140703517587939,0.8196261138144274
planetary,linear,0.829145728643216,0.824052229807051
planetary,linear,0.8442211055276382,0.8280006514572712
planetary,linear,0.8592964824120602,0.8315549920548106
planetary,linear,0.8743718592964824,0.8348098325908749
planetary,linear,0.8894472361809045,0.8378636134071377
planetary,linear,0.9045226130653266,0.8408214869443622
planetary,linear,0.9195979899497487,0.8437879177534114
planetary,linear,0.9346733668341708,0.8468739018189255
planetary,linear,0.949748743718593,0.8501819996662873
planetary,linear,0.964824120603015,0.8538118339516043
planetary,linear,0.9798994974874371,0.8578563804661357
planetary,linear,0.9949748743718593,0.8623973090931312
planetary,linear,1.0100502512562815,0.8675067493124956
planetary,linear,1.0251256281407035,0.8732464676969199
planetary,linear,1.0402010050251256,0.8796637766485661
planetary,linear,1.0552763819095476,0.8867992119407775
planetary,linear,1.0703517587939697,0.8946815209386549
planetary,linear,1.085427135678392,0.903333958187301
planetary,linear,1.100502512562814,0.9127657144513561
planetary,linear,1.1155778894472361,0.9229930692721006
planetary,linear,1.1306532663316582,0.9340157661192086
planetary,linear,1.1457286432160803,0.9458394666911716
planetary,linear,1.1608040201005025,0.9584623208144174
planetary,linear,1.1758793969849246,0.9718809817698707
planetary,linear,1.1909547738693467,0.9860884840296047
planetary,linear,1.2060301507537687,1.0010646559490044
planetary,linear,1.2211055276381908,1.0167815040643935
planetary,linear,1.236180904522613,1.0331979151005337
planetary,linear,1.2512562814070352,1.0502516657309593
planetary,linear,1.2663316582914572,1.0678701995654685
planetary,linear,1.2814070351758793,1.0859674018181762
planetary,linear,1.2964824120603013,1.1044459856259876
planetary,linear,1.3115577889447236,1.1231966709339711
planetary,linear,1.3266331658291457,1.1421016173410377
planetary,linear,1.3417085427135678,1.1610355737347362
planetary,linear,1.3567839195979898,1.1798545480197493
planetary,linear,1.371859296482412,1.1984060505568221
planetary,linear,1.3869346733668342,1.2165295171541406
planetary,linear,1.4020100502512562,1.2340366586458937
planetary,linear,1.4170854271356783,1.250741535566906
planetary,linear,1.4321608040201004,1.266439596990707
planetary,linear,1.4472361809045227,1.28092145572105
planetary,linear,1.4623115577889447,1.2939890728299723
planetary,linear,1.4773869346733668,1.3054643278961353
planetary,linear,1.4924623115577889,1.3152017487038843
planetary,linear,1.507537688442211,1.323123524650907
planetary,linear,1.5226130653266332,1.3292125355588464
planetary,linear,1.5376884422110553,1.3335364869734068
planetary,linear,1.5527638190954773,1.3362140601693089
planetary,linear,1.5678391959798994,1.3374205337428324
planetary,linear,1.5829145728643215,1.3373642019140308
planetary,linear,1.5979899497487438,1.3362524110493663
planetary,linear,1.6130653266331658,1.3342962622933134
planetary,linear,1.6281407035175879,1.3316885314914977
planetary,linear,1.64321608040201,1.328602637045201
planetary,linear,1.658291457286432,1.3251853856600175
planetary,linear,1.6733668341708543,1.3215595420149202
planetary,linear,1.6884422110552764,1.3178216711795296
planetary,linear,1.7035175879396984,1.3140469210984516
planetary,linear,1.7185929648241205,1.3102935011240542
planetary,linear,1.7336683417085426,1.30659372062212
planetary,linear,1.7487437185929648,1.3029748038410394
planetary,linear,1.763819095477387,1.299444149428528
planetary,linear,1.778894472361809,1.296007077349174
planetary,linear,1.793969849246231,1.2926586208266733
planetary,linear,1.809045226130653,1.2893865025077411
planetary,linear,1.8241206030150754,1.2861845814362984
planetary,linear,1.8391959798994975,1.2830373028936688
planetary,linear,1.8542713567839195,1.2799385902347387
planetary,linear,1.8693467336683416,1.2768802521375755
planetary,linear,1.8844221105527637,1.273858445617063
planetary,linear,1.899497487437186,1.2708783071925163
planetary,linear,1.914572864321608,1.267942588783698
planetary,linear,1.92964824120603,1.2650659751532785
planetary,linear,1.9447236180904521,1.2622662632066288
planetary,linear,1.9597989949748742,1.2595655370255157
planetary,linear,1.9748743718592965,1.2569911904973856
planetary,linear,1.9899497487437185,1.2545758543619683
planetary,linear,2.0050251256281406,1.2523539131303563
planetary,linear,2.020100502512563,1.2503614806598151
planetary,linear,2.0351758793969847,1.2486387362261604
planetary,linear,2.050251256281407,1.2472200507753552
planetary,linear,2.065326633165829,1.246149213587089
planetary,linear,2.080402010050251,1.2454554287678539
planetary,linear,2.0954773869346734,1.2451690333455006
planetary,linear,2.1105527638190953,1.2453238187735982
planetary,linear,2.1256281407035176,1.2459330411136702
planetary,linear,2.1407035175879394,1.2470170860032876
planetary,linear,2.1557788944723617,1.2485795503157093
planetary,linear,2.170854271356784,1.2506187561888267
planetary,linear,2.185929648241206,1.253127285445983
planetary,linear,2.201005025125628,1.2560821700411293
planetary,linear,2.21608040201005,1.259456580682509
planetary,linear,2.2311557788944723,1.2632118760274202
planetary,linear,2.2462311557788945,1.2672974064435363
planetary,linear,2.2613065326633164,1.2716596714734612
planetary,linear,2.2763819095477387,1.2762286097950999
planetary,linear,2.2914572864321605,1.2809261946200141
planetary,linear,2.306532663316583,1.2856690277385074
planetary,linear,2.321608040201005,1.2903515514794548
planetary,linear,2.336683417085427,1.2948693682687054
planetary,linear,2.351758793969849,1.2990967976633518
planetary,linear,2.366834170854271,1.3029007319841706
planetary,linear,2.3819095477386933,1.3061378292220098
planetary,linear,2.3969849246231156,1.3086536694900583
planetary,linear,2.4120603015075375,1.310297378922251
planetary,linear,2.4271356783919598,1.3109093551872033
planetary,linear,2.4422110552763816,1.3103468582359459
planetary,linear,2.457286432160804,1.3084879171361383
planetary,linear,2.472361809045226,1.305241487277919
planetary,linear,2.487437185929648,1.300569263245378
planetary,linear,2.5025125628140703,1.29448596139503
planetary,linear,2.517587939698492,1.2870788247256566
planetary,linear,2.5326633165829144,1.278479926707461
planetary,linear,2.5477386934673367,1.2688736806994316
planetary,linear,2.5628140703517586,1.2584672202227296
planetary,linear,2.577889447236181,1.247475216751522
planetary,linear,2.5929648241206027,1.236112244551498
planetary,linear,2.608040201005025,1.2245681320409996
planetary,linear,2.6231155778894473,1.2130246765813197
planetary,linear,2.638190954773869,1.201621860798231
planetary,linear,2.6532663316582914,1.190490046836367
planetary,linear,2.6683417085427132,1.1797270917263865
planetary,linear,2.6834170854271355,1.169405166004748
planetary,linear,2.698492462311558,1.1595824180082834
planetary,linear,2.7135678391959797,1.150290775380369
planetary,linear,2.728643216080402,1.1415507302628218
planetary,linear,2.743718592964824,1.1333688555546835
planetary,linear,2.758793969849246,1.1257433378997708
planetary,linear,2.7738693467336684,1.1186649469474559
planetary,linear,2.78894472361809,1.1121173587128659
planetary,linear,2.8040201005025125,1.1060873842712664
planetary,linear,2.8190954773869343,1.1005596409933285
planetary,linear,2.8341708542713566,1.095516601020006
planetary,linear,2.849246231155779,1.0909508823579064
planetary,linear,2.8643216080402008,1.0868525552722674
planetary,linear,2.879396984924623,1.083213921006939
planetary,linear,2.8944723618090453,1.0800376494934742
planetary,linear,2.909547738693467,1.0773213997202242
planetary,linear,2.9246231155778895,1.075073928706479
planetary,linear,2.9396984924623113,1.0732969718208405
planetary,linear,2.9547738693467336,1.0720051182536898
planetary,linear,2.969849246231156,1.071205720532615
planetary,linear,2.9849246231155777,1.070909710904993
planetary,linear,3.0,1.0711061098741677
planetary,poly2,0.0,0.0
planetary,poly2,0.01507537688442211,0.00030393899409509857
planetary,poly2,0.03015075376884422,0.0012081811269450148
planetary,poly2,0.04522613065326633,0.0027237685666053725
planetary,poly2,0.06030150753768844,0.004859227634215946
planetary,poly2,0.07537688442211055,0.007623107552685566
planetary,poly2,0.09045226130653267,0.011024678807731836
planetary,poly2,0.10552763819095477,0.015070205893244515
planetary,poly2,0.12060301507537688,0.01976903292723846
planetary,poly2,0.135678391959799,0.02512524090787363
planetary,poly2,0.1507537688442211,0.03114442111647823
planetary,poly2,0.1658291457286432,0.037832937981004136
planetary,poly2,0.18090452261306533,0.04520324892137978
planetary,poly2,0.19597989949748743,0.05327869089938518
planetary,poly2,0.21105527638190955,0.062112134586178126
planetary,poly2,0.22613065326633164,0.07172601050370864
planetary,poly2,0.24120603015075376,0.08213734174124523
planetary,poly2,0.2562814070351759,0.09336750366474396
planetary,poly2,0.271356783919598,0.1054542517450133
planetary,poly2,0.28643216080402006,0.11843384971144508
planetary,poly2,0.3015075376884422,0.13234238057901976
planetary,poly2,0.3165829145728643,0.1472205998623761
planetary,poly2,0.3316582914572864,0.16309060623901103
planetary,poly2,0.34673366834170855,0.17996705239048644
planetary,poly2,0.36180904522613067,0.1978419593163115
planetary,poly2,0.37688442211055273,0.21667988818848954
planetary,poly2,0.39195979899497485,0.23639708625930958
planetary,poly2,0.40703517587939697,0.25682021057882903
planetary,poly2,0.4221105527638191,0.27770177745167574
planetary,poly2,0.4371859296482412,0.2987305932947967
planetary,poly2,0.4522613065326633,0.3195544117405679
planetary,poly2,0.4673366834170854,0.3398147745049932
planetary,poly2,0.4824120603015075,0.35916423906046613
planetary,poly2,0.49748743718592964,0.37730352134423495
planetary,poly2,0.5125628140703518,0.39400162660876825
planetary,poly2,0.5276381909547738,0.4091140950417911
planetary,poly2,0.542713567839196,0.4225772035808696
planetary,poly2,0.5577889447236181,0.4344065954577001
planetary,poly2,0.5728643216080401,0.44467818013242305
planetary,poly2,0.5879396984924623,0.4535033497149482
planetary,poly2,0.6030150753768844,0.46102249497342684
planetary,poly2,0.6180904522613065,0.4677382338101867
planetary,poly2,0.6331658291457286,0.47394736485782724
planetary,poly2,0.6482412060301507,0.4792961616089332
planetary,poly2,0.6633165829145728,0.483863768327927
planetary,poly2,0.6783919597989949,0.4877337859102052
planetary,poly2,0.6934673366834171,0.49096936567318156
planetary,poly2,0.7085427135678392,0.4936486776708797
planetary,poly2,0.7236180904522613,0.4958473646045031
planetary,poly2,0.7386934673366834,0.49765180336675724
planetary,poly2,0.7537688442211055,0.4991566401489192
planetary,poly2,0.7688442211055276,0.5004561544114643
planetary,poly2,0.7839195979899497,0.5016585873689625
